date;time;temperature_F;wind_speed_mph;relative_humidity_percent;solar_radiation_W_sqm;precipitation_inches
6/19/21;3:00 PM;76.0;4.5;59.6;902.4;*
6/19/21;3:15 PM;76.7;4.1;59.0;869.6;*
6/19/21;3:30 PM;76.3;5.0;58.7;834.9;*
6/19/21;3:45 PM;76.8;4.5;58.7;797.5;*
6/19/21;4:00 PM;76.6;4.5;58.2;755.1;*
6/19/21;4:15 PM;76.6;3.8;59.0;710.1;*
6/19/21;4:30 PM;75.9;5.1;59.5;661.4;*
6/19/21;4:45 PM;75.1;4.1;60.5;612.8;*
6/19/21;5:00 PM;74.5;4.0;61.4;563.8;*
6/19/21;5:15 PM;74.4;3.7;61.4;515.4;*
6/19/21;5:30 PM;74.2;3.7;61.3;466.0;*
6/19/21;5:45 PM;73.0;4.3;62.9;417.2;*
6/19/21;6:00 PM;72.5;3.6;63.6;369.2;*
6/19/21;6:15 PM;72.1;3.2;64.3;320.4;*
6/19/21;6:30 PM;70.7;3.9;66.5;271.3;*
6/19/21;6:45 PM;68.9;3.7;69.4;112.0;*
6/19/21;7:00 PM;67.7;3.1;71.7;62.4;*
6/19/21;7:15 PM;66.0;3.4;74.6;65.6;*
6/19/21;7:30 PM;63.9;3.6;79.4;33.4;*
6/19/21;7:45 PM;61.8;3.7;85.4;22.8;*
6/19/21;8:00 PM;59.8;2.5;90.8;13.7;*
6/19/21;8:15 PM;58.3;1.7;96.2;4.8;*
6/19/21;8:30 PM;57.5;2.2;99.6;0.0;*
6/19/21;8:45 PM;57.2;0.6;100.0;0.0;*
6/19/21;9:00 PM;56.9;0.1;100.0;0.0;*
6/19/21;9:15 PM;56.7;0.1;100.0;0.0;*
6/19/21;9:30 PM;56.7;0.1;100.0;0.0;*
6/19/21;9:45 PM;56.4;0.1;100.0;0.0;*
6/19/21;10:00 PM;56.1;0.1;100.0;0.0;*
6/19/21;10:15 PM;55.9;0.1;100.0;0.0;*
6/19/21;10:30 PM;56.1;0.1;100.0;0.0;*
6/19/21;10:45 PM;56.0;0.1;100.0;0.0;*
6/19/21;11:00 PM;55.8;0.1;100.0;0.0;*
6/19/21;11:15 PM;55.6;0.1;100.0;0.0;*
6/19/21;11:30 PM;55.3;0.1;100.0;0.0;*
6/19/21;11:45 PM;55.1;0.1;100.0;0.0;*
6/20/21;12:00 AM;55.1;0.1;100.0;0.0;*
6/20/21;12:15 AM;55.0;0.1;100.0;0.0;*
6/20/21;12:30 AM;55.0;0.1;100.0;0.0;*
6/20/21;12:45 AM;54.8;0.1;100.0;0.0;*
6/20/21;1:00 AM;54.7;0.1;100.0;0.1;*
6/20/21;1:15 AM;54.8;0.1;100.0;0.1;*
6/20/21;1:30 AM;55.0;0.1;100.0;0.1;*
6/20/21;1:45 AM;54.9;0.1;100.0;0.1;*
6/20/21;2:00 AM;54.7;0.1;100.0;0.0;*
6/20/21;2:15 AM;54.7;0.1;100.0;0.0;*
6/20/21;2:30 AM;54.7;0.1;100.0;0.0;*
6/20/21;2:45 AM;54.6;0.1;100.0;0.0;*
6/20/21;3:00 AM;54.5;0.1;100.0;0.1;*
6/20/21;3:15 AM;54.3;0.1;100.0;0.0;*
6/20/21;3:30 AM;54.1;0.1;100.0;0.1;*
6/20/21;3:45 AM;53.9;0.1;100.0;0.0;*
6/20/21;4:00 AM;53.9;0.1;100.0;0.0;*
6/20/21;4:15 AM;54.1;0.1;100.0;0.1;*
6/20/21;4:30 AM;54.2;0.1;100.0;0.1;*
6/20/21;4:45 AM;54.1;0.1;100.0;0.0;*
6/20/21;5:00 AM;54.2;0.1;100.0;0.1;*
6/20/21;5:15 AM;54.2;0.1;100.0;0.1;*
6/20/21;5:30 AM;54.2;0.1;100.0;0.2;*
6/20/21;5:45 AM;54.2;0.1;100.0;0.4;*
6/20/21;6:00 AM;54.4;0.1;100.0;2.4;*
6/20/21;6:15 AM;54.4;0.1;100.0;5.8;*
6/20/21;6:30 AM;54.7;0.1;100.0;12.2;*
6/20/21;6:45 AM;54.7;0.1;100.0;18.0;*
6/20/21;7:00 AM;54.9;0.1;100.0;29.0;*
6/20/21;7:15 AM;54.9;0.1;100.0;43.8;*
6/20/21;7:30 AM;54.9;0.1;100.0;63.4;*
6/20/21;7:45 AM;55.2;0.1;100.0;88.2;*
6/20/21;8:00 AM;55.4;0.1;100.0;102.5;*
6/20/21;8:15 AM;55.7;0.1;100.0;124.8;*
6/20/21;8:30 AM;56.3;0.1;100.0;150.1;*
6/20/21;8:45 AM;56.7;0.1;100.0;187.1;*
6/20/21;9:00 AM;57.0;0.1;100.0;229.5;*
6/20/21;9:15 AM;58.1;0.1;100.0;384.1;*
6/20/21;9:30 AM;59.5;0.1;100.0;684.2;*
6/20/21;9:45 AM;61.2;0.1;98.1;694.4;*
6/20/21;10:00 AM;62.7;0.1;91.1;742.4;*
6/20/21;10:15 AM;65.1;0.1;84.4;787.1;*
6/20/21;10:30 AM;66.6;0.1;78.3;825.8;*
6/20/21;10:45 AM;68.7;0.1;74.7;864.4;*
6/20/21;11:00 AM;71.0;0.1;69.6;898.5;*
6/20/21;11:15 AM;71.7;0.1;66.4;926.7;*
6/20/21;11:30 AM;73.5;0.1;63.8;951.5;*
6/20/21;11:45 AM;75.8;0.1;60.2;971.2;*
6/20/21;12:00 PM;77.5;0.1;57.8;987.4;*
6/20/21;12:15 PM;77.2;2.0;58.0;1002.0;*
6/20/21;12:30 PM;75.2;6.2;60.6;1011.5;*
6/20/21;12:45 PM;74.3;5.1;62.1;1019.5;*
6/20/21;1:00 PM;74.3;5.0;61.9;1020.2;*
6/20/21;1:15 PM;74.1;5.9;61.3;1019.3;*
6/20/21;1:30 PM;73.6;5.8;62.6;1014.5;*
6/20/21;1:45 PM;72.8;6.2;63.0;1006.2;*
6/20/21;2:00 PM;71.5;6.5;65.4;993.4;*
6/20/21;2:15 PM;71.0;5.9;66.3;977.7;*
6/20/21;2:30 PM;72.6;4.7;63.6;959.2;*
6/20/21;2:45 PM;73.4;4.6;62.0;937.4;*
6/20/21;3:00 PM;73.9;4.8;61.3;911.5;*
6/20/21;3:15 PM;74.6;4.8;60.4;881.6;*
6/20/21;3:30 PM;75.0;4.2;60.0;846.1;*
6/20/21;3:45 PM;75.5;4.0;59.1;806.9;*
6/20/21;4:00 PM;76.0;3.7;58.0;766.5;*
6/20/21;4:15 PM;76.0;3.8;58.0;722.6;*
6/20/21;4:30 PM;76.1;4.2;58.1;675.4;*
6/20/21;4:45 PM;74.8;4.7;59.9;625.9;*
6/20/21;5:00 PM;72.6;4.6;62.5;578.5;*
6/20/21;5:15 PM;71.6;5.1;64.0;530.1;*
6/20/21;5:30 PM;70.9;4.2;65.2;482.9;*
6/20/21;5:45 PM;69.5;4.3;67.3;433.0;*
6/20/21;6:00 PM;68.1;4.6;69.2;384.1;*
6/20/21;6:15 PM;67.0;4.2;71.6;335.2;*
6/20/21;6:30 PM;65.9;3.4;74.1;284.5;*
6/20/21;6:45 PM;64.5;3.5;76.9;113.2;*
6/20/21;7:00 PM;63.5;3.2;79.6;59.3;*
6/20/21;7:15 PM;62.7;3.3;81.3;66.8;*
6/20/21;7:30 PM;61.9;2.6;83.6;31.4;*
6/20/21;7:45 PM;61.3;2.9;85.0;21.1;*
6/20/21;8:00 PM;60.3;2.8;87.3;13.1;*
6/20/21;8:15 PM;58.9;2.2;90.8;4.7;*
6/20/21;8:30 PM;58.0;0.8;94.4;0.1;*
6/20/21;8:45 PM;57.4;0.1;96.6;0.0;*
6/20/21;9:00 PM;57.0;0.1;98.6;0.0;*
6/20/21;9:15 PM;56.8;0.1;99.9;0.0;*
6/20/21;9:30 PM;56.6;0.1;100.0;0.0;*
6/20/21;9:45 PM;56.7;0.1;100.0;0.0;*
6/20/21;10:00 PM;56.8;0.1;100.0;0.0;*
6/20/21;10:15 PM;56.8;0.1;100.0;0.1;*
6/20/21;10:30 PM;56.9;0.1;100.0;0.1;*
6/20/21;10:45 PM;57.0;0.1;100.0;0.2;*
6/20/21;11:00 PM;57.0;0.1;100.0;0.2;*
6/20/21;11:15 PM;57.2;0.1;100.0;0.2;*
6/20/21;11:30 PM;57.4;0.1;100.0;0.3;*
6/20/21;11:45 PM;57.6;0.1;99.9;0.4;*
6/21/21;12:00 AM;57.6;0.1;99.7;0.2;*
6/21/21;12:15 AM;57.7;0.1;99.5;0.2;*
6/21/21;12:30 AM;57.7;0.1;99.6;0.2;*
6/21/21;12:45 AM;57.8;0.1;99.3;0.2;*
6/21/21;1:00 AM;57.8;0.1;99.2;0.1;*
6/21/21;1:15 AM;57.7;0.1;99.3;0.2;*
6/21/21;1:30 AM;57.7;0.1;99.6;0.2;*
6/21/21;1:45 AM;57.7;0.1;99.8;0.1;*
6/21/21;2:00 AM;57.7;0.1;99.9;0.2;*
6/21/21;2:15 AM;57.5;0.1;100.0;0.0;*
6/21/21;2:30 AM;57.5;0.1;100.0;0.2;*
6/21/21;2:45 AM;57.3;0.1;100.0;0.1;*
6/21/21;3:00 AM;57.2;0.1;100.0;0.2;*
6/21/21;3:15 AM;57.0;0.1;100.0;0.0;*
6/21/21;3:30 AM;56.8;0.1;100.0;0.1;*
6/21/21;3:45 AM;56.4;0.1;100.0;0.0;*
6/21/21;4:00 AM;56.3;0.1;100.0;0.0;*
6/21/21;4:15 AM;56.1;0.1;100.0;0.0;*
6/21/21;4:30 AM;56.0;0.1;100.0;0.0;*
6/21/21;4:45 AM;56.0;0.1;100.0;0.0;*
6/21/21;5:00 AM;55.9;0.1;100.0;0.0;*
6/21/21;5:15 AM;55.7;0.1;100.0;0.0;*
6/21/21;5:30 AM;55.6;0.1;100.0;0.0;*
6/21/21;5:45 AM;55.3;0.1;100.0;0.0;*
6/21/21;6:00 AM;55.5;0.1;100.0;0.9;*
6/21/21;6:15 AM;55.4;0.1;100.0;4.1;*
6/21/21;6:30 AM;55.4;0.1;100.0;10.8;*
6/21/21;6:45 AM;55.4;0.1;100.0;17.2;*
6/21/21;7:00 AM;55.3;0.1;100.0;25.9;*
6/21/21;7:15 AM;55.4;0.1;100.0;35.0;*
6/21/21;7:30 AM;55.5;0.1;100.0;51.0;*
6/21/21;7:45 AM;55.6;0.1;100.0;57.2;*
6/21/21;8:00 AM;55.8;0.1;100.0;74.5;*
6/21/21;8:15 AM;56.1;0.1;100.0;87.0;*
6/21/21;8:30 AM;56.5;0.1;100.0;100.4;*
6/21/21;8:45 AM;56.8;0.1;100.0;122.1;*
6/21/21;9:00 AM;57.1;0.1;100.0;138.7;*
6/21/21;9:15 AM;57.4;0.1;99.7;154.7;*
6/21/21;9:30 AM;57.7;0.1;98.9;177.3;*
6/21/21;9:45 AM;58.2;0.1;98.5;167.0;*
6/21/21;10:00 AM;58.5;0.1;97.0;215.4;*
6/21/21;10:15 AM;59.2;0.1;96.7;243.8;*
6/21/21;10:30 AM;59.8;0.1;94.8;277.4;*
6/21/21;10:45 AM;60.5;0.1;93.2;317.5;*
6/21/21;11:00 AM;60.9;1.2;91.7;374.8;*
6/21/21;11:15 AM;61.8;3.4;90.2;457.6;*
6/21/21;11:30 AM;62.9;3.3;86.8;540.6;*
6/21/21;11:45 AM;63.5;2.8;84.7;534.5;*
6/21/21;12:00 PM;64.7;3.1;81.7;813.7;*
6/21/21;12:15 PM;66.6;3.7;78.5;1026.9;*
6/21/21;12:30 PM;66.7;3.7;76.2;1020.5;*
6/21/21;12:45 PM;66.8;4.1;75.8;1027.2;*
6/21/21;1:00 PM;68.7;3.1;71.0;1029.9;*
6/21/21;1:15 PM;69.9;4.0;68.8;1028.7;*
6/21/21;1:30 PM;70.5;4.3;66.5;1024.2;*
6/21/21;1:45 PM;71.0;4.8;64.7;1012.7;*
6/21/21;2:00 PM;71.7;4.7;63.7;998.3;*
6/21/21;2:15 PM;71.5;4.3;64.5;978.8;*
6/21/21;2:30 PM;70.6;5.5;66.3;960.9;*
6/21/21;2:45 PM;70.3;5.6;66.7;939.8;*
6/21/21;3:00 PM;70.3;5.0;66.0;911.9;*
6/21/21;3:15 PM;69.6;5.1;66.4;879.8;*
6/21/21;3:30 PM;69.4;5.1;67.0;843.4;*
6/21/21;3:45 PM;68.7;5.8;67.9;804.5;*
6/21/21;4:00 PM;68.7;5.4;68.1;762.3;*
6/21/21;4:15 PM;68.3;5.8;69.0;719.2;*
6/21/21;4:30 PM;68.3;5.3;69.1;671.2;*
6/21/21;4:45 PM;68.8;5.0;67.7;618.3;*
6/21/21;5:00 PM;68.1;5.2;68.8;574.1;*
6/21/21;5:15 PM;68.8;3.7;67.9;525.5;*
6/21/21;5:30 PM;68.3;4.3;68.4;476.6;*
6/21/21;5:45 PM;67.0;5.2;70.8;429.3;*
6/21/21;6:00 PM;66.8;4.1;71.5;381.0;*
6/21/21;6:15 PM;66.3;4.9;72.4;331.5;*
6/21/21;6:30 PM;65.7;4.0;73.4;283.5;*
6/21/21;6:45 PM;64.3;3.8;76.3;121.3;*
6/21/21;7:00 PM;63.6;4.3;78.2;62.7;*
6/21/21;7:15 PM;63.6;3.0;78.5;68.0;*
6/21/21;7:30 PM;62.8;3.4;80.1;34.6;*
6/21/21;7:45 PM;61.9;2.0;82.6;23.7;*
6/21/21;8:00 PM;60.7;2.7;85.8;15.5;*
6/21/21;8:15 PM;59.7;3.5;88.9;5.8;*
6/21/21;8:30 PM;58.9;2.8;91.4;0.3;*
6/21/21;8:45 PM;58.3;2.6;93.9;0.0;*
6/21/21;9:00 PM;58.3;2.4;95.5;0.2;*
6/21/21;9:15 PM;58.5;1.1;96.0;0.6;*
6/21/21;9:30 PM;58.6;0.1;95.6;0.3;*
6/21/21;9:45 PM;58.7;0.1;95.5;0.3;*
6/21/21;10:00 PM;58.8;0.1;96.0;0.2;*
6/21/21;10:15 PM;58.8;0.1;96.1;0.1;*
6/21/21;10:30 PM;58.8;0.1;96.5;0.1;*
6/21/21;10:45 PM;58.8;0.1;96.7;0.2;*
6/21/21;11:00 PM;58.7;0.1;96.7;0.2;*
6/21/21;11:15 PM;58.8;0.1;96.5;0.1;*
6/21/21;11:30 PM;58.8;0.1;96.2;0.0;*
6/21/21;11:45 PM;58.6;0.1;97.0;0.1;*
6/22/21;12:00 AM;58.6;0.1;97.1;0.1;*
6/22/21;12:15 AM;58.6;0.1;97.0;0.2;*
6/22/21;12:30 AM;58.5;0.1;96.7;0.1;*
6/22/21;12:45 AM;58.6;0.1;96.2;0.1;*
6/22/21;1:00 AM;58.7;0.1;96.2;0.2;*
6/22/21;1:15 AM;58.7;0.1;96.3;0.2;*
6/22/21;1:30 AM;58.6;0.1;96.4;0.1;*
6/22/21;1:45 AM;58.6;0.1;96.5;0.1;*
6/22/21;2:00 AM;58.6;0.1;96.9;0.1;*
6/22/21;2:15 AM;58.5;0.1;96.8;0.1;*
6/22/21;2:30 AM;58.4;0.1;97.0;0.1;*
6/22/21;2:45 AM;58.4;0.1;97.5;0.0;*
6/22/21;3:00 AM;58.2;0.1;97.7;0.0;*
6/22/21;3:15 AM;58.1;0.1;97.9;0.1;*
6/22/21;3:30 AM;58.1;0.1;98.1;0.1;*
6/22/21;3:45 AM;58.2;0.1;98.2;0.1;*
6/22/21;4:00 AM;58.2;0.1;98.2;0.1;*
6/22/21;4:15 AM;58.1;0.1;98.6;0.1;*
6/22/21;4:30 AM;58.1;0.1;99.1;0.1;*
6/22/21;4:45 AM;58.0;0.1;99.5;0.2;*
6/22/21;5:00 AM;58.0;0.1;99.6;0.0;*
6/22/21;5:15 AM;58.0;0.1;99.9;0.2;*
6/22/21;5:30 AM;58.2;0.1;99.4;0.2;*
6/22/21;5:45 AM;58.2;0.1;98.9;0.4;*
6/22/21;6:00 AM;58.3;0.1;98.9;3.7;*
6/22/21;6:15 AM;58.5;0.1;98.5;9.2;*
6/22/21;6:30 AM;58.6;0.1;98.4;22.4;*
6/22/21;6:45 AM;58.8;0.1;98.5;38.6;*
6/22/21;7:00 AM;59.2;0.1;98.7;57.8;*
6/22/21;7:15 AM;59.6;0.1;97.6;64.1;*
6/22/21;7:30 AM;59.6;0.1;97.0;72.7;*
6/22/21;7:45 AM;59.5;0.1;98.6;86.2;*
6/22/21;8:00 AM;60.1;0.1;97.8;139.0;*
6/22/21;8:15 AM;61.1;0.1;94.5;226.1;*
6/22/21;8:30 AM;61.8;0.1;89.3;182.9;*
6/22/21;8:45 AM;62.6;0.1;85.6;209.4;*
6/22/21;9:00 AM;62.9;0.1;84.3;252.2;*
6/22/21;9:15 AM;63.3;0.1;82.7;267.9;*
6/22/21;9:30 AM;64.0;0.5;82.4;418.5;*
6/22/21;9:45 AM;64.7;3.0;80.5;567.5;*
6/22/21;10:00 AM;65.5;3.3;78.2;625.1;*
6/22/21;10:15 AM;66.5;2.9;76.8;740.0;*
6/22/21;10:30 AM;67.3;2.7;76.0;824.7;*
6/22/21;10:45 AM;68.3;2.6;74.3;848.4;*
6/22/21;11:00 AM;69.4;2.6;71.6;894.1;*
6/22/21;11:15 AM;69.8;2.7;71.4;924.3;*
6/22/21;11:30 AM;70.4;3.4;68.9;952.6;*
6/22/21;11:45 AM;72.0;2.8;67.2;973.2;*
6/22/21;12:00 PM;72.2;3.0;67.1;990.2;*
6/22/21;12:15 PM;73.4;3.4;65.4;1003.9;*
6/22/21;12:30 PM;74.3;4.1;64.8;1009.9;*
6/22/21;12:45 PM;74.0;5.1;63.2;1017.9;*
6/22/21;1:00 PM;73.1;5.6;64.5;1021.9;*
6/22/21;1:15 PM;72.8;5.7;64.6;1023.4;*
6/22/21;1:30 PM;72.5;5.6;65.4;1020.7;*
6/22/21;1:45 PM;71.9;6.7;65.7;1012.8;*
6/22/21;2:00 PM;71.8;5.9;66.0;1000.4;*
6/22/21;2:15 PM;72.1;5.9;65.4;984.1;*
6/22/21;2:30 PM;71.9;5.8;66.0;964.9;*
6/22/21;2:45 PM;71.8;6.7;64.8;941.8;*
6/22/21;3:00 PM;71.9;6.3;64.3;914.6;*
6/22/21;3:15 PM;72.4;5.8;63.6;883.5;*
6/22/21;3:30 PM;71.9;7.0;64.2;847.2;*
6/22/21;3:45 PM;72.0;5.5;64.3;807.4;*
6/22/21;4:00 PM;71.6;4.9;65.3;766.0;*
6/22/21;4:15 PM;70.9;5.7;66.0;721.5;*
6/22/21;4:30 PM;70.9;4.8;66.7;674.4;*
6/22/21;4:45 PM;70.5;4.8;67.2;625.0;*
6/22/21;5:00 PM;70.4;4.9;67.2;575.0;*
6/22/21;5:15 PM;69.8;5.7;67.4;525.5;*
6/22/21;5:30 PM;69.9;4.8;67.3;476.7;*
6/22/21;5:45 PM;70.5;4.9;65.8;428.0;*
6/22/21;6:00 PM;69.4;5.3;67.2;380.2;*
6/22/21;6:15 PM;68.6;5.9;68.1;332.1;*
6/22/21;6:30 PM;67.7;5.7;69.6;283.1;*
6/22/21;6:45 PM;66.9;4.8;71.2;113.3;*
6/22/21;7:00 PM;66.3;5.3;71.9;55.6;*
6/22/21;7:15 PM;65.5;4.6;73.1;65.7;*
6/22/21;7:30 PM;64.7;3.9;74.9;30.1;*
6/22/21;7:45 PM;64.2;3.9;75.7;19.9;*
6/22/21;8:00 PM;63.3;3.3;77.8;12.4;*
6/22/21;8:15 PM;62.3;2.8;80.8;5.0;*
6/22/21;8:30 PM;61.5;2.9;83.6;0.1;*
6/22/21;8:45 PM;60.8;2.1;85.4;0.0;*
6/22/21;9:00 PM;60.2;1.6;87.9;0.0;*
6/22/21;9:15 PM;59.9;1.8;90.8;0.0;*
6/22/21;9:30 PM;59.4;0.2;92.8;0.0;*
6/22/21;9:45 PM;59.2;0.4;95.1;0.0;*
6/22/21;10:00 PM;58.9;0.4;96.0;0.0;*
6/22/21;10:15 PM;58.5;0.1;96.0;0.0;*
6/22/21;10:30 PM;57.6;0.1;96.9;0.0;*
6/22/21;10:45 PM;57.4;0.1;98.5;0.0;*
6/22/21;11:00 PM;57.9;0.1;99.1;0.5;*
6/22/21;11:15 PM;58.4;0.1;97.8;0.3;*
6/22/21;11:30 PM;58.5;0.1;96.6;0.0;*
6/22/21;11:45 PM;58.4;0.1;95.9;0.0;*
6/23/21;12:00 AM;58.0;0.1;95.9;0.0;*
6/23/21;12:15 AM;57.1;0.1;96.3;0.0;*
6/23/21;12:30 AM;56.3;0.1;97.9;0.0;*
6/23/21;12:45 AM;56.2;0.1;99.2;0.0;*
6/23/21;1:00 AM;56.4;0.1;99.6;0.3;*
6/23/21;1:15 AM;57.0;0.1;99.7;1.0;*
6/23/21;1:30 AM;58.4;0.1;99.5;1.4;*
6/23/21;1:45 AM;58.7;0.1;98.0;0.9;*
6/23/21;2:00 AM;58.9;0.1;96.6;0.5;*
6/23/21;2:15 AM;58.9;0.1;96.4;0.4;*
6/23/21;2:30 AM;59.1;1.1;96.4;0.3;*
6/23/21;2:45 AM;59.1;0.3;96.4;0.1;*
6/23/21;3:00 AM;59.2;0.7;96.6;0.2;*
6/23/21;3:15 AM;59.0;1.9;96.7;0.0;*
6/23/21;3:30 AM;59.0;2.0;97.0;0.1;*
6/23/21;3:45 AM;58.7;1.4;96.8;0.0;*
6/23/21;4:00 AM;58.6;0.1;96.6;0.1;*
6/23/21;4:15 AM;58.6;0.1;96.8;0.1;*
6/23/21;4:30 AM;58.7;0.1;96.1;0.0;*
6/23/21;4:45 AM;58.5;0.1;96.3;0.1;*
6/23/21;5:00 AM;58.7;0.1;96.2;0.2;*
6/23/21;5:15 AM;58.8;0.1;95.5;0.2;*
6/23/21;5:30 AM;58.8;0.1;95.1;0.1;*
6/23/21;5:45 AM;58.6;0.1;95.6;0.3;*
6/23/21;6:00 AM;58.5;0.1;96.4;1.4;*
6/23/21;6:15 AM;58.7;0.1;96.6;5.2;*
6/23/21;6:30 AM;58.7;0.1;96.4;10.5;*
6/23/21;6:45 AM;58.8;0.1;96.5;18.8;*
6/23/21;7:00 AM;58.9;0.1;95.8;29.5;*
6/23/21;7:15 AM;59.0;0.1;95.5;41.6;*
6/23/21;7:30 AM;59.2;0.1;95.3;55.3;*
6/23/21;7:45 AM;59.4;0.1;94.7;70.7;*
6/23/21;8:00 AM;59.7;0.1;94.0;85.2;*
6/23/21;8:15 AM;60.0;0.1;93.7;113.3;*
6/23/21;8:30 AM;60.2;0.1;92.7;138.6;*
6/23/21;8:45 AM;60.7;0.1;91.7;170.3;*
6/23/21;9:00 AM;61.5;0.1;89.8;209.1;*
6/23/21;9:15 AM;61.8;0.1;88.6;240.1;*
6/23/21;9:30 AM;62.9;0.1;86.4;324.7;*
6/23/21;9:45 AM;63.9;0.1;83.1;444.9;*
6/23/21;10:00 AM;66.0;0.1;79.7;829.7;*
6/23/21;10:15 AM;65.8;2.2;78.0;580.2;*
6/23/21;10:30 AM;66.8;3.1;76.9;849.0;*
6/23/21;10:45 AM;67.7;2.8;74.4;863.0;*
6/23/21;11:00 AM;69.1;2.5;71.5;892.5;*
6/23/21;11:15 AM;69.7;3.4;69.9;925.0;*
6/23/21;11:30 AM;70.8;3.3;67.8;950.9;*
6/23/21;11:45 AM;71.1;3.8;65.6;973.6;*
6/23/21;12:00 PM;72.0;2.6;64.6;988.9;*
6/23/21;12:15 PM;72.1;4.5;64.4;1003.4;*
6/23/21;12:30 PM;71.6;5.8;64.2;1013.0;*
6/23/21;12:45 PM;71.4;4.7;64.7;1018.9;*
6/23/21;1:00 PM;71.1;4.9;65.9;1020.9;*
6/23/21;1:15 PM;70.8;5.9;65.4;1021.9;*
6/23/21;1:30 PM;71.3;5.4;64.9;1017.7;*
6/23/21;1:45 PM;71.2;5.1;65.3;1008.5;*
6/23/21;2:00 PM;71.2;5.0;64.6;997.3;*
6/23/21;2:15 PM;71.3;4.6;64.4;982.3;*
6/23/21;2:30 PM;71.9;4.8;63.4;963.7;*
6/23/21;2:45 PM;71.7;5.5;62.3;940.5;*
6/23/21;3:00 PM;72.2;5.0;62.3;913.5;*
6/23/21;3:15 PM;71.8;6.5;62.0;881.7;*
6/23/21;3:30 PM;71.4;6.4;62.7;847.2;*
6/23/21;3:45 PM;70.5;6.6;64.3;809.4;*
6/23/21;4:00 PM;71.1;6.4;64.1;768.3;*
6/23/21;4:15 PM;70.2;6.0;65.7;724.7;*
6/23/21;4:30 PM;70.3;5.1;66.6;676.9;*
6/23/21;4:45 PM;70.3;4.5;66.6;625.9;*
6/23/21;5:00 PM;69.5;5.8;67.2;578.6;*
6/23/21;5:15 PM;69.3;5.2;67.4;529.4;*
6/23/21;5:30 PM;68.7;4.6;68.2;479.9;*
6/23/21;5:45 PM;68.3;4.6;68.8;431.3;*
6/23/21;6:00 PM;67.6;4.5;70.2;381.5;*
6/23/21;6:15 PM;66.9;4.3;71.5;332.6;*
6/23/21;6:30 PM;66.8;4.2;71.4;282.8;*
6/23/21;6:45 PM;65.6;4.4;73.7;120.9;*
6/23/21;7:00 PM;65.0;4.9;75.3;55.8;*
6/23/21;7:15 PM;64.8;2.1;75.1;64.2;*
6/23/21;7:30 PM;64.0;3.3;76.2;30.3;*
6/23/21;7:45 PM;63.4;1.1;77.4;20.1;*
6/23/21;8:00 PM;63.1;2.6;78.1;13.0;*
6/23/21;8:15 PM;62.2;2.6;80.7;5.1;*
6/23/21;8:30 PM;61.4;2.1;83.0;0.2;*
6/23/21;8:45 PM;61.0;1.6;85.1;0.0;*
6/23/21;9:00 PM;60.6;0.6;87.0;0.0;*
6/23/21;9:15 PM;60.4;0.1;89.1;0.0;*
6/23/21;9:30 PM;60.0;0.1;90.7;0.0;*
6/23/21;9:45 PM;59.9;0.1;92.7;0.0;*
6/23/21;10:00 PM;59.8;0.1;94.2;0.0;*
6/23/21;10:15 PM;59.9;0.1;95.1;0.0;*
6/23/21;10:30 PM;59.9;0.1;96.2;0.0;*
6/23/21;10:45 PM;59.9;0.1;97.1;0.0;*
6/23/21;11:00 PM;59.8;0.1;97.6;0.0;*
6/23/21;11:15 PM;59.6;0.1;98.1;0.0;*
6/23/21;11:30 PM;59.5;0.1;98.4;0.0;*
6/23/21;11:45 PM;59.5;0.1;98.2;0.2;*
6/24/21;12:00 AM;59.6;0.1;97.7;0.2;*
6/24/21;12:15 AM;59.8;0.1;96.5;0.8;*
6/24/21;12:30 AM;60.3;0.1;96.0;0.4;*
6/24/21;12:45 AM;60.3;0.8;95.0;0.4;*
6/24/21;1:00 AM;60.3;2.0;92.9;0.1;*
6/24/21;1:15 AM;60.1;1.6;94.2;0.0;*
6/24/21;1:30 AM;59.9;0.8;95.9;0.0;*
6/24/21;1:45 AM;59.9;0.4;96.3;0.0;*
6/24/21;2:00 AM;59.9;0.3;95.4;0.3;*
6/24/21;2:15 AM;59.8;0.1;94.5;0.1;*
6/24/21;2:30 AM;59.9;0.1;94.4;0.1;*
6/24/21;2:45 AM;59.7;0.1;94.6;0.0;*
6/24/21;3:00 AM;59.8;0.5;94.6;0.2;*
6/24/21;3:15 AM;59.8;0.1;93.6;0.2;*
6/24/21;3:30 AM;59.8;0.1;93.1;0.2;*
6/24/21;3:45 AM;59.8;0.1;93.1;0.1;*
6/24/21;4:00 AM;59.9;0.1;92.3;0.1;*
6/24/21;4:15 AM;60.0;0.1;91.9;0.1;*
6/24/21;4:30 AM;59.8;0.1;92.4;0.0;*
6/24/21;4:45 AM;59.8;0.1;91.9;0.1;*
6/24/21;5:00 AM;59.7;0.1;91.4;0.1;*
6/24/21;5:15 AM;59.7;0.1;91.7;0.1;*
6/24/21;5:30 AM;59.6;0.1;91.7;0.1;*
6/24/21;5:45 AM;59.6;0.1;91.6;0.3;*
6/24/21;6:00 AM;59.5;0.1;91.3;1.9;*
6/24/21;6:15 AM;59.6;0.1;91.3;5.4;*
6/24/21;6:30 AM;59.5;0.1;91.2;11.0;*
6/24/21;6:45 AM;59.7;0.1;90.5;19.4;*
6/24/21;7:00 AM;59.9;0.1;89.6;35.6;*
